Voltage (V),Current (A),Power Factor (PF),Frequency (Hz),Transformer Load (%),Reactive Power (kVAR),Active Power (kW),Harmonic Distortion (%),Battery Storage Level (%),Smart Meter Readings (kWh),Outage Frequency (events/year),Mean Time Between Failures (MTBF in hours),Previous Fault Occurrences (count),Load Variability Index,Fault Type,Weather Conditions - Temperature (°C),Weather Conditions - Wind Speed (km/h),Weather Conditions - Humidity (%),Weather Conditions - Precipitation (mm),Solar Radiation (W/m²),Energy Demand Forecast (MW),Grid Interconnection Status,Grid Stability,Failure Risk
243.99883748481832,155.65869650309156,0.8024549311242123,50.33529225755159,73.8454525535675,55.580564432218495,201.98098243556615,0.6111364444073369,57.486338679198084,72.88025387829768,4,1330.0530709118407,0,0.5220201679586765,Short Circuit,5.852815781093801,9.537991775400101,45.005168545721794,86.53709675419677,29.35343774271515,120.76279501459359,0,1,Medium
244.62838630863524,150.25947470260803,0.8274138756011007,49.52408102406901,95.44967417851839,90.07241251969664,314.0872052851115,4.452441010036354,46.64601763893695,80.71823987999117,2,1644.3001052129443,0,0.6441224501857201,Voltage Sag,18.048247592301905,28.00423128811409,84.81692136829325,119.92132960294921,616.7334250918218,96.27480546520437,1,0,Medium
248.89767619279965,364.21304210088783,0.8229909823209651,50.29953524790083,80.4657942198661,39.49006072031463,402.18535214215257,1.8781757194991218,22.32738740268557,38.78769316873984,7,1312.6335673005892,0,0.19826216771278793,Voltage Sag,20.483853142319393,62.61391098174458,75.24571718243908,28.171720035803794,625.0366518169274,100.50463516137549,0,0,Medium
218.90241083881395,406.22327048048703,0.7986440002548841,49.683949556221116,96.97342105676685,89.00936105359715,166.60805603853458,2.5928970171606998,29.708969710816092,9.59532130167533,2,1601.5199005766378,0,0.14783053495071533,None,34.59299212134386,85.39673877932553,76.8014371581619,55.726145672089444,288.0697608224361,72.59956669976592,1,1,High
223.31834597450222,147.16075621859193,0.8874395186356326,49.793355700353466,78.27809172275121,80.25568895186606,363.8923371194751,2.0580444907514863,44.62073434635771,45.117467082147925,1,1632.8301337935313,0,0.3979935280189767,None,9.382131163001874,68.42391449712358,74.38560115526965,87.60486889864751,251.40456681849798,148.60942300091278,0,0,Medium
249.5092291514978,101.99099977442557,0.8963045285013125,49.92349649145331,76.57679319588394,75.69939811088905,364.59836523668463,0.46285354936860423,33.45905619211267,23.087176126342413,1,1393.3049874493668,1,0.9382078605655333,Voltage Sag,13.380049846675988,98.93089322513937,76.20208537075773,155.79511379796955,915.2575012901297,134.50315454320338,1,1,High
235.34569406547283,311.20598472154273,0.7753819473324928,50.03581280350151,86.59452174553387,29.729440810493468,210.49850022885286,0.35765330261064043,63.51108605813304,87.10205610538046,3,1689.410103013996,3,0.9677884907637595,Frequency Drift,12.500167441043288,81.17255920107604,99.45831817257621,162.47912116556554,780.7227412391486,112.2613722456144,1,0,Medium
212.7781700687268,196.89653819514123,0.8412635311044714,50.19890187408972,62.34690650912959,66.24895784421318,250.31323342596198,0.11870329426316772,67.89938927352722,32.48920543816293,2,1384.6540991188838,1,0.27463634847360296,Short Circuit,34.302553197757554,73.40192402841772,93.00049636757672,135.66158973064287,239.3769814728569,62.435221315943835,1,0,Medium
226.27753344323915,234.816134505546,0.8996723755405577,50.17672496160697,92.26634354086508,86.92058453952902,194.55278212772396,1.9672484324134298,35.421173105754434,4.957936040363686,3,1371.763880512867,2,0.3637089652273573,None,37.0198611224216,99.66569145961266,82.56338521319404,186.0120036677095,690.4813874784115,75.19947800049657,0,0,Low
214.71582635383817,327.30639719910874,0.7750107819502499,50.496746103172526,77.56568438602103,28.877248296760747,172.30293900010744,0.8485133808782325,52.26086955239288,68.41984182454178,1,1296.6406758285289,3,0.1633636358572601,None,11.778923598160222,44.87420388187571,99.04917852722983,116.29566862161955,265.54160051485997,117.16163934899157,1,0,Low
213.21757357211112,274.22246751722344,0.8347626899652106,49.87273585341362,61.14482167102477,92.17270662145029,255.86213343475706,0.38157016320181925,55.303414620714264,29.978072280684,1,1329.294270680082,1,0.9467209922890705,None,30.588809648179097,36.13526909463079,47.44227259993547,194.15986751287087,193.71326555066292,130.1863836630614,1,1,High
240.7896436203473,396.141204161997,0.7801046963985727,50.22391749712414,86.91022596598819,67.08840420933637,409.43995794860825,0.4279370095614454,64.86501660566547,9.629934781957472,2,1465.2837758962175,0,0.5375409279620386,Frequency Drift,11.386062847673344,68.7848768692045,89.4666833839836,192.1609838662069,409.6623714503752,53.02830722493734,0,1,Low
237.4324548789222,57.29721327360592,0.7194585967612176,49.57110151361932,71.41173580991114,22.009278653305046,431.3676772207185,1.4119520715039358,39.913331681237764,96.54035393690333,3,1356.7965107105165,1,0.6869985946512122,Short Circuit,20.093589636053373,44.448705783904316,37.10561519459915,87.39979365922568,531.8355454786242,56.94344280113683,0,1,Low
225.4902402634752,373.6664993934641,0.7022137150935901,49.68354353706414,65.05043154438671,88.84391446831535,143.49108532751848,3.4061042973019013,29.128530586438142,84.17405719666235,6,1015.6615672301294,1,0.7085239742701238,Voltage Sag,12.154461404718546,48.360399440319256,65.60820866665318,177.47384588600477,862.1719301752778,116.8763992205323,1,1,Low
223.9041498245794,68.79009813735829,0.9128402406768982,49.76478807393292,62.22730859152642,42.28807397373963,111.6982958628196,1.080038086403604,29.45602860334718,79.33547962171036,1,1976.4031461133134,0,0.9430764644441839,Frequency Drift,34.987079335562484,74.4543978339637,58.0057521747219,160.00342429784314,172.51002043836837,145.8924267915507,1,1,Medium
240.4381588695396,220.17730803334734,0.8070543004338488,50.3139365021227,98.56490705798602,71.55524737286434,479.9791051654311,2.8376396641097195,38.28960411804516,47.06186069748837,1,1436.840894818326,2,0.6984209168961641,Voltage Sag,28.692928535882505,23.802982728544396,45.505186562220665,42.85054586245638,591.3952234986908,142.02661074978863,0,0,Low
215.6452806430826,200.2108758265803,0.9275585354855471,50.396881222420696,81.18749490320403,71.10078805347034,113.76977516657311,2.0668994998405585,72.9741721928937,3.1031303074530503,0,1965.8145996627702,0,0.4193954075825832,Voltage Sag,23.94166658539497,58.26431877298843,49.15710660921324,7.77524946256849,672.4103188857667,73.14401517241714,1,0,Medium
245.85118364598443,222.59763017740568,0.9339316350566829,49.82377541831146,82.45687882877499,17.093000385944173,251.976303592311,3.250866298385926,45.27209047398789,7.7522266899889285,3,1977.8934666883224,2,0.5925359899949927,Short Circuit,10.398410774073614,4.139949993906333,67.40166047629414,24.87932969827775,365.47796035543655,114.19758826984446,1,1,Medium
215.6466514533283,273.256952080553,0.8179254343730211,50.054349772934465,90.71011224000236,40.67071868024985,359.7969794907945,3.2139200557532948,56.008387508456615,88.48656991999732,1,1280.5582220219237,2,0.6421963912257934,None,15.60310492014743,33.71473606007493,40.04491126050051,146.9591687158314,44.635137406859535,58.78808332240308,1,0,High
230.5688155058856,233.5198652380722,0.8232614083649972,50.27801749659992,76.76257263797496,91.67587895463501,176.7966163367038,4.615269482703423,49.305850891180484,11.895446534901112,1,1314.8999673733463,0,0.4516817752257868,None,19.773161823949593,29.105467644400427,34.79174872515222,52.77386532345491,995.0173585377738,111.02258967338595,1,0,Medium
233.11375105535794,459.1051453565096,0.9225481072787417,49.87127825137644,92.99965058143997,63.4248268580342,220.30773919369108,2.437920193743763,59.253919896571716,48.050274690931815,2,1554.2511627148365,3,0.37274587947571236,Frequency Drift,39.06689649174584,8.489492484821914,80.13809873674371,139.8203211117309,392.0162872060225,126.9785897525072,1,1,High
222.55844744831458,158.4062885436669,0.7984870919648213,50.157976598735296,92.45330409502242,39.4491456444544,329.48167618331587,1.076816275434937,63.836614413838305,75.04797745590803,0,1821.066426815972,0,0.6582237309186294,Voltage Sag,34.56650439098117,19.44606643080332,39.23731351467679,158.40460109617814,143.82504938583372,138.0454004232604,0,1,Low
248.26990954102402,188.020785764211,0.7337017789169517,50.288163044468675,75.314148218395,37.30093561051572,302.8714610395296,2.5208325341093163,86.80688717062317,70.44990132486001,0,1964.3885552993527,0,0.45678720297659514,None,22.93589190389256,83.45961087545433,84.41335691432424,88.52280004362083,539.4869623140762,143.35200813680362,0,0,Low
240.05901005596982,147.3182050699926,0.7689889852207311,49.92328786447177,95.6041058659151,65.3347996807338,197.9740581906335,4.226423756783778,23.096345899893993,28.954367205997478,2,1071.6984553271411,0,0.778702738062318,None,36.903615668023136,51.5273901474254,25.708473470783815,108.4983866589321,392.25355805374653,143.02813903643437,1,0,High
235.1273435375317,80.32829108514917,0.8935505779121836,49.58762795467723,96.14326205514443,67.33499765193363,330.87292970466865,1.0552084691220731,38.30592882627245,90.53977673642262,3,1787.0438959955086,0,0.6663402880828841,Short Circuit,21.819204000201076,41.05995392830308,32.73838065718434,148.84848891384556,496.7215819530345,130.13010418375242,0,1,Medium
222.9454434644428,439.84491369314645,0.7911925567885004,49.54116665416132,91.92209854886624,33.603290632369436,425.98873572588485,2.3253709306553865,78.24754448728606,19.176309046560835,2,1772.1241686572407,2,0.978880715912779,Short Circuit,13.475646515829753,42.86898120410847,82.88262673863457,61.664570964330245,95.5597336513695,111.89408195128351,0,1,Low
223.34078662191928,463.76570804263343,0.7460167656832036,50.37366137848437,89.9218968756693,13.790907162431443,125.21303797438628,4.663899096518192,62.729158363244004,86.20786541240538,3,1818.7493142776939,1,0.46139619300031987,Short Circuit,7.6421547685498,49.11983358018698,40.391930760232626,86.98060660805156,88.80979368210751,83.1279330296866,0,0,Low
233.18190337007883,489.413623396709,0.8959768048519527,50.150877037523244,75.61779779696457,55.93596893766402,121.935146966503,1.2539401447623422,75.20371713527086,46.91913016938197,2,1870.0204844670175,2,0.5847437440323533,None,14.59554199079614,20.269715897061047,20.165560639667063,71.18085004175848,813.2429825575075,139.33482264564725,0,0,Low
215.06854076240248,123.11540342614596,0.7011353989293723,50.36177866968645,84.28664513923498,45.138320790160385,246.97387546024646,0.27720542188379493,34.556705413371176,99.08985064111282,2,1878.2018652127267,2,0.13402251889837005,None,9.203802716000853,46.460752646175685,23.135182935223995,110.27551545350846,304.6195437221968,80.15127593543663,1,1,Medium
248.54901648750092,121.56207252979291,0.8567639702601701,50.09014495178165,67.88186262669075,77.0627709792282,330.15268481269237,1.3923487182182315,54.671866181257684,38.53234722109461,2,1223.3037436148334,1,0.8532458585204111,None,14.185939523113573,24.670664983312353,22.830073135537255,86.28560887017814,284.0991847186953,59.26068551406757,0,0,Medium
229.58163298206574,449.02791115499133,0.9949497521665362,50.14439475754578,74.82635429837035,43.92156239442595,491.44232044653023,0.9816077319597011,63.612187861150126,90.21461192766903,0,1723.8304036225074,1,0.553996057836049,Voltage Sag,18.875499943809196,82.83474247115201,43.512331560822226,158.50201520100805,410.68865341751194,141.26809097582355,0,0,Medium
246.30078161200814,304.695289042563,0.8157828314433411,49.573311955660614,85.68009598291638,57.937219891783336,135.61058870551443,2.682239253708562,84.11183098016123,49.97242189996398,0,1101.9889777431354,1,0.3143475058196668,Voltage Sag,14.309853888803508,45.43159836755355,57.49900386166342,147.92643780934335,614.0666298270648,88.66361692151409,0,1,Low
239.20001342897984,97.02479746540527,0.8706933479495625,50.49774194925985,77.39718211793962,96.08835409145365,428.4078388838524,3.9201115640452553,62.24022978089142,92.77182108847202,6,1413.9775238788566,1,0.12614264465489766,None,6.7955844771283,61.040790685155244,98.8328656407696,73.66876864066931,477.4877679667898,52.190379755930785,0,0,Medium
227.40166032529953,495.33586707754256,0.8887012164878689,49.6304240574521,61.59449700093313,53.01386392178001,300.94123528674777,3.6444471055018166,49.22755050812577,28.668450472547647,1,1408.2964283571291,1,0.45324060428148105,Short Circuit,29.333058443334657,9.450510478603046,74.41293445005951,50.14637528454497,113.79524715815981,95.09597042236767,1,0,High
218.84922831012844,496.078155135825,0.7003558600584472,49.866262210628825,97.38329927570769,57.27837683662394,497.50168221047466,0.7386971061166642,70.3725432900568,46.98562009022861,2,1371.1521227910168,0,0.2576770714880319,None,34.72350068496355,73.08405599114889,84.10034258396047,55.01324684800093,106.72439491564589,70.28874749095326,1,1,High
236.4679624911118,64.40484022333999,0.9791686398100442,49.79236890730374,68.90927294969119,67.63674787121474,161.10000939640327,1.94788479324908,41.135780913136564,94.19216434698772,0,1201.21226541017,1,0.648340005616591,Frequency Drift,39.8070887034646,65.97699387457975,45.630572849017106,110.4564716126855,41.56224551551402,130.5045538107614,0,0,High
248.72329453404586,449.2853764051111,0.7008508877290386,49.504874237327186,98.11219567821831,95.6154612308641,360.3948053699604,2.5920920052621508,47.27810244985649,15.164443267216143,3,1283.9841438411777,3,0.5606088939678564,None,18.268540574424243,93.85335372119454,37.51420963106437,31.549828981210148,924.5671039201361,108.6205415996667,0,1,Low
235.776959967452,70.8950001655176,0.7761653409312448,50.43357240866034,61.00559964009152,26.910730276216707,476.9149273665506,3.182789248600906,22.969920795452744,23.552241561935293,0,1341.950763634379,2,0.3956652256718348,Short Circuit,36.42642207354018,4.864721338804023,21.856138719599993,190.9091222594377,281.8883502424346,122.08005223207095,1,0,High
242.86275166125398,348.3237416368892,0.7632904532200464,50.21188119968377,77.97787794844646,94.88016628420651,380.04740648063876,1.9075382779814403,26.32509416654417,19.550557763216293,2,1815.0298798919998,0,0.9716012001639356,Voltage Sag,4.8354989884127875,86.35631163160895,87.2123284460456,140.81805304035345,498.30381024767144,106.69318892199696,1,1,Medium
220.14762038353408,203.1335613462312,0.7226549031071301,50.126530331363284,74.91271232902167,11.637244702204752,282.726825781261,0.7811774432680574,78.15270330648889,0.7066526010367946,3,1226.4627103209593,2,0.7954436930310256,Frequency Drift,19.596897581948586,55.02092791728518,67.09891685668609,52.04427107718204,284.00470546987265,85.34364790200627,0,1,Medium
243.66013012528995,107.85781568668848,0.7527349886585654,49.89999834383618,69.56204081509553,54.89033843146823,320.66934934711026,0.9873064633311857,86.64799650107804,34.66861778284376,2,1811.5461212492341,1,0.2162782983216157,Frequency Drift,1.4886924564689474,52.58479736431701,79.97802590001554,34.69695065834371,481.3214093382203,146.60206242123826,1,1,Medium
233.77934732153335,184.9495385571644,0.845873038669049,49.57694049569882,84.8678257288926,50.89580971491407,300.25114181019103,2.7010600022718227,81.74985244480081,75.60478651843532,3,1811.2917891130296,0,0.799086111872244,Short Circuit,35.71024499488657,21.118018718478424,86.17011274757164,68.92637346565765,188.12433330585287,74.92649945325567,1,0,Low
212.4691276336444,191.16911631859287,0.8008072261678193,49.58401483422307,82.925514993445,25.227381753812207,372.97041149247616,1.4818035144266406,45.94071278621321,72.10185267770687,1,1382.4211452156612,4,0.642208751789808,None,17.17718360829518,64.21015338780137,98.58764191106239,57.577463739082056,96.61301255915255,126.15419373975743,1,1,Medium
247.61129695152988,253.5056321466,0.9404393050614354,49.97858343540918,68.84430886064622,42.259690685093865,392.6209574704619,4.8409957408765,50.60652412658522,73.3331253221278,2,1169.9501828411646,1,0.8558011586701497,Voltage Sag,16.420263638399355,59.45497010860649,42.41483462660712,41.771479102336386,712.0230614857572,141.09991105787498,0,1,Low
222.35022330186612,390.4715145263283,0.729487483603043,49.840323607788775,83.2399945464899,17.793606282500328,259.9525203972197,0.43927394243008233,27.06783783391399,35.67647944451776,1,1231.5179106562932,4,0.8407329810719234,Frequency Drift,19.154481247931177,44.49059491368411,42.32766635742581,2.177409423435561,281.99409110238463,52.862797006902774,0,1,High
248.72926638851507,94.69673484436316,0.892859697193618,50.47638014260751,90.15268260580423,31.740676009008247,119.61894010036431,2.5250610005970833,26.69603274841599,66.95175680515726,1,1890.4511005594766,1,0.2929405222714514,Frequency Drift,39.579669796980724,26.0750783340287,30.070685385078086,98.19446550352404,774.5389799983564,77.81612637844185,1,0,Medium
246.01909787275875,445.9425162402406,0.7225337484960255,50.17142707315826,61.91637375872933,58.23735685636475,114.88071121819546,1.2477035020966771,85.0742779445016,18.005159494817335,2,1533.2870358819382,0,0.709355784293912,Frequency Drift,19.346105269343656,7.975378132245536,32.34924665472224,125.04580736699562,588.0149214998834,106.72201732907905,0,1,High
242.39858430103766,421.407147826847,0.7892473824580336,49.60831185827732,73.06118593443863,49.55468490159747,115.99240507527514,0.9171115638819183,37.354518768541396,70.13813580383453,0,1363.0988634692658,0,0.29867141541689557,None,30.37887440452827,88.12897053020326,95.98765756761061,59.48568776987961,943.566441338833,64.23091811279133,0,0,High
218.49936078869428,101.15253328895088,0.9203075881897252,49.64196921311471,71.45961361372969,83.09203825019233,254.19734861364321,2.760143900986723,84.6674137451701,66.68876408333287,2,1084.7276591383024,0,0.8698392400341995,Frequency Drift,38.78123893066951,54.19594087852453,63.8860677355117,121.91627532502545,671.2463621947678,88.79064799946366,0,1,High
240.79683317380835,387.2330687124933,0.8728667265576662,49.656827082878465,75.23487700666477,98.63752294783937,362.5558636241732,1.5322912508017728,27.547450065366966,3.155390622398835,2,1109.9579923512697,1,0.2946593614728058,Short Circuit,31.854069762378906,16.150986968843306,60.890000737032594,22.85637624433141,451.18016367699,109.07706904818143,0,1,Low
246.60971435873412,212.3072242369115,0.8908750602396788,50.45575067432816,62.831728155941875,92.754726569596,410.6131825609074,1.3063152566838148,44.24792398584483,37.11066473237503,1,1957.4770135516005,1,0.7798088968398775,Frequency Drift,23.551818769012822,88.20168966526687,90.96257910383858,3.802413230953827,843.1585248618999,91.81617872190574,1,0,High
221.60724676003983,237.16114665718865,0.7289432106456013,49.866985485138095,62.405053242745275,85.43162237121973,363.6590106621219,3.2647926349968626,30.09959775650961,13.727918009913997,4,1698.984020331982,1,0.5029453753276341,None,29.41769574854603,65.64491853475648,61.71873507073239,80.83876226429108,29.730406277025722,128.43117747097813,1,1,High
235.20625418105698,178.41904457400756,0.7539593230451391,50.25304107232326,88.60173253666507,99.49528520547078,398.06118177135875,3.846113945027834,29.238583821566337,62.236191543959684,0,1432.6490409285084,1,0.9975170898440161,None,25.025903845988932,31.159971989712687,71.47901166952394,185.4985514726803,826.5975414644791,114.11882060577803,1,1,High
222.70612535797628,432.5871757156871,0.9470337502635822,50.407399736087804,97.40290608761543,50.99013758712836,162.99203728729967,1.093375664069212,38.082883541384454,37.22156911700974,2,1180.1607973792843,0,0.35458731360794193,None,18.611958172540707,18.416172457108793,45.241336501407304,13.372016877038995,830.2282642758838,75.08032174090616,0,1,High
236.64467566343188,420.2662515734002,0.734963244516136,50.096296561140456,68.42358320426038,59.10206338918877,147.6800511213118,1.9306737266144214,43.20465204032895,74.21934037133975,1,1986.02659178627,1,0.7893935932259984,Voltage Sag,2.169175018760292,83.74451410889147,79.45897557103018,166.90462297038067,862.9738216215725,121.60987175175877,0,1,Medium
247.74173944949342,393.9333074359954,0.7507602398074942,50.34237113384333,81.92555476811482,54.03529393498248,186.7191616153656,1.6711080596298085,40.993050950383385,44.41357445090751,3,1351.9256285525423,2,0.9234265142800046,None,4.203133137846726,65.60230774605475,52.117409195816045,69.68958095680873,241.01818500291228,114.30346305544909,1,0,Low
235.04165931652267,111.13133323797732,0.7827494004480754,50.28236491490749,73.51447620548795,66.52901804552496,492.818877034239,4.121703005861663,37.1441611305635,18.31574238098469,1,1280.3084966999895,1,0.8466235379750058,Short Circuit,22.470601938885665,78.83377575473216,71.68445983462118,195.60912237896554,58.659786821202545,85.80829932186076,1,0,High
246.3274317967126,226.0244663999049,0.9908284449154792,50.32304462309247,95.60198170463707,53.52394675973813,130.24486466114416,2.491371706377594,74.99182067176815,32.920099336162025,1,1415.7241113752953,1,0.6662130793613654,Frequency Drift,8.840711382833453,90.93529540896694,53.2294986344565,54.1022038113105,872.6405863410072,87.31596825117914,0,0,Low
237.8221313660953,175.2756641967007,0.7835932155790742,50.08955470341433,87.64701203108355,85.36254244153486,238.46362617980134,2.1158910557551476,20.515530304384292,67.99762344929327,2,1872.291530587365,0,0.7076551646387437,Voltage Sag,1.3955340310113007,5.3015595414102386,46.16895964617485,134.309873767497,34.64973943765048,137.1462555082412,0,0,High
235.6534214839989,143.5162516395484,0.7435433032892331,50.27517500536055,93.87809511399371,21.432280043156368,482.2920621201891,4.996510856921473,32.63235675763886,10.223100898731252,0,1281.2695124110014,0,0.17779970325584366,Short Circuit,10.014598687863643,40.92715168405715,29.29729925235189,8.835348449714541,212.9256427656635,146.90064293136646,0,1,Low
229.44646220472495,374.84749739457146,0.9250908507672464,49.994152401970524,86.18696808620805,85.69185681495792,498.5263607623859,4.289239610049954,85.99837414630214,0.06508810672336551,2,1156.2956259941534,0,0.9187046907212583,None,5.222560737106923,81.85141791480903,85.7385519514135,53.80212336923893,890.8311663016203,87.83796477959115,0,0,High
216.15254913827664,242.44262404401914,0.7056705649440164,50.426314415880825,80.10725314580746,93.97709611205981,117.87764680357076,2.86121659826501,26.2674933589644,29.610236084206644,2,1834.453837233561,1,0.24833658329793473,Short Circuit,4.3446623342285395,50.60275213916854,50.20370054283595,58.424852860293576,340.75031585660696,131.38540679478615,0,0,Medium
235.83539171636681,205.59601896770022,0.7774349953503664,50.19639350718217,72.838770437171,16.638636429569328,321.15084638429437,0.8516512178799795,61.70239498790875,14.82503538628558,3,1405.9661668021888,1,0.128346065492983,Frequency Drift,15.336000631581793,26.22059862951747,26.762732884212337,173.136632488093,346.2530151062396,55.700317092917416,1,1,Low
215.20757956129123,394.28058570509836,0.8531811907489316,50.2533795005784,99.12704347172189,22.2799782747039,498.99270316816376,2.6098059339979223,57.99332558150326,91.24616898754779,2,1540.6709270640004,2,0.2464108446243336,Voltage Sag,37.48005679329815,61.35007311707662,93.50722887943044,92.66202077688081,55.72957805817991,145.97830057911457,1,0,Medium
215.60130039281384,85.96100593385799,0.7752188647678435,49.51446093296968,92.79139429530196,45.191073768252465,411.4767942055494,0.23221773999813955,82.81844534148746,10.948633143206731,3,1309.8101478749218,1,0.5274955822753457,Short Circuit,8.230854614689779,40.128384731397226,39.49397013390407,132.09061017304043,732.0984270222898,56.93353089244434,0,0,Low
237.16284526441012,250.3550802718524,0.8053427288333823,50.41870701951991,78.21517901420806,16.597843527507706,499.0678500163552,4.8982432726929215,87.4107144457886,90.30634446611178,2,1263.1236002329747,0,0.7105050213635782,Frequency Drift,27.106377658005055,81.81555055763441,33.76864146292241,112.61172392566716,170.0241608309252,128.38856478007563,0,0,High
242.83554287173234,324.46622179831996,0.7225913740928,50.071984401661076,84.85777928919866,60.68570639887765,272.43873021142554,1.0373100656869005,77.67302703551357,97.26235598235327,1,1070.359506851771,2,0.9707303143517382,None,34.667766172031676,54.25449822284042,41.066314696202426,76.6743760107773,380.81574688889066,85.6735539976759,1,0,High
227.90764078461396,224.63864053357068,0.80569008611639,49.75493662606929,70.37616423217116,96.56469347763353,257.93097359556504,1.145628706285905,72.48928826298686,94.47410418167385,4,1510.2176599460724,1,0.2796982100964835,Frequency Drift,18.69368185813286,72.59858037129273,87.06287870958755,148.9758243998132,603.2377463475544,57.94950796525987,0,1,Low
226.1362608711683,288.6858500047266,0.7248097721236306,49.545196304552185,60.04779972975905,68.48725507280025,259.64438068667175,4.411542185965576,20.58741346013465,24.817572518916865,4,1887.315975957616,1,0.5211274757444581,None,17.763750646342018,0.38994604461954907,38.00365493877067,5.134731497735023,982.0551408675758,111.44130581710304,1,0,High
244.30798286685348,267.00622285736955,0.8138021432865528,49.75303340867533,65.19300996597919,90.3041866613188,259.1218257343961,4.135176568287447,26.520506578308517,63.53105047895609,2,1266.2472137327945,1,0.8861735720825914,Short Circuit,29.06252297956975,83.67245391971252,64.11660297963081,115.73035085909052,558.6828586763335,86.32638412845093,1,1,Low
233.19921981740376,487.89417547885216,0.8076595912812723,50.42107128266228,98.87022745470435,31.45877794563477,246.19812040956253,2.6963898654087846,67.52298483435163,19.73253365280704,3,1785.4095207878022,0,0.1794138502613758,Short Circuit,21.787268785502917,40.972959330981965,25.071628198209808,75.57608575139135,564.3343997217352,74.83912578512275,1,1,Medium
210.96035588232112,357.02587224382006,0.7708065184317583,49.646089717602436,98.61033013157389,87.30194695522792,359.22314089275716,4.200564766471818,26.612937407938418,27.189296305109213,1,1628.1154765563547,3,0.8713775435144931,Short Circuit,35.94714601778834,77.03729730892628,20.85287228037199,89.29023333069242,960.858389897475,114.37556896596843,0,0,Low
239.12388146971355,233.41414412657673,0.9041678773470994,49.66001080784541,68.6708437396641,48.82650454552705,384.4772071105647,3.939460896888459,32.52686802972234,61.34082073164616,1,1926.6290185931266,0,0.4741329782924044,Short Circuit,38.66632381736982,71.83380863283921,47.02462003289717,127.77849003749682,457.9070725132375,72.12308914946112,0,1,Medium
228.74986312701614,337.2126495383636,0.9193951981745699,49.62061296595938,83.55874836721856,42.12581365137753,437.99948183423754,2.9119466772834097,81.00550560306004,29.351840249527207,0,1526.4744471230229,0,0.8860861102531156,Short Circuit,6.253737274336486,64.68254066293314,95.82597341764681,173.2102615557786,943.8550896911306,98.74921221326528,0,0,Low
210.82922869405226,344.74077410464565,0.7427177821410903,49.57624367480534,76.33517292466388,40.30000355031503,126.5194905190306,4.6810454658151475,29.480317919063204,98.66967053929923,4,1298.6875352538266,0,0.7941138988386542,Short Circuit,9.39697828002268,63.1390815089125,37.35962902581625,71.61338167049223,98.53543442939794,143.61710901133995,0,1,High
227.77521471448756,72.39203739864814,0.9412487549286548,50.17818129249116,98.96177825953558,12.465624293688197,329.2101280127521,2.5384396320383344,34.65496519516392,32.263731083762636,1,1618.4965189518705,1,0.5997703199162578,None,13.524875153715708,47.6268620921263,28.698509337736667,58.70194320766839,101.28797406577506,97.83228524998258,0,1,Low
220.01338777598937,148.74882692869932,0.8508926891976605,50.49586270716368,89.99382772856544,98.28836415780563,156.2056651175492,3.3223266015999138,31.836796118089815,42.22201606254073,3,1837.0197166304167,1,0.3621312180302646,Short Circuit,29.908977219005788,72.6656265167984,24.28228315952473,125.06570926604836,341.4124923934293,117.27760028775816,1,1,High
211.01932577572853,91.30903654998653,0.737082374684922,49.93484847051856,77.54751602498575,29.113577963324463,228.64633394567332,2.913164625447105,42.5729986419418,80.05065836015343,4,1707.3290961833254,1,0.555736935748684,Short Circuit,5.352204066682105,61.11807869191159,53.273210186664734,95.72999141981995,660.2897293256627,75.77295668307096,0,0,High
240.8026736657688,286.6294929610084,0.8086694794009449,50.132362850290036,76.01880376660478,73.62350221915494,207.58907492022374,1.7243463208351888,52.656740267131404,36.488764244257666,4,1953.337462411647,1,0.7028948249447697,Frequency Drift,14.013743834823353,55.12603989709841,45.7065438155064,188.3106084867238,276.63867121160666,78.18765175982334,0,0,High
223.24675713259882,218.03320184350147,0.9929919127679359,50.107173653893256,67.49165762813554,93.66345135263943,126.80315571685345,2.6326030944115937,74.98079312258976,26.835702626857916,1,1959.357769715285,1,0.353300815157796,Voltage Sag,20.93910846654044,90.04567872534862,82.09648687904047,12.893800654253429,868.6954135539427,78.77708380135572,1,0,Low
229.76696547214414,339.63066514112796,0.9338882071780322,50.00394042838281,66.36862657500036,11.995839972863115,121.61199827577548,2.7887068321972786,25.58021503016036,93.07984453967224,2,1067.042373043538,2,0.5714937280944298,None,18.785282890914488,85.7993247533205,83.77343436208474,16.22036631109507,398.4206993580758,100.59876070311972,1,0,Low
235.2901625541896,446.81715402379314,0.7335939470279269,49.67584088617453,89.83892065614805,40.52064505332018,316.7406749024826,3.0423886045582686,30.151773665565536,58.36370197162309,1,1761.7124072336778,0,0.9750460495792523,Short Circuit,4.728913621599395,7.72951638531032,78.74753865199673,7.672860717087926,99.06159934504022,147.32159104940695,1,0,Low
213.93241905559051,208.946207842917,0.9256513172373116,50.2143654792395,68.98888007277138,97.79610829399597,427.1865652239852,1.8567484182577265,28.91974958977223,76.92671974248498,4,1854.4273674434112,2,0.4331124872484524,Short Circuit,2.526418410123048,60.1239222857483,51.19299180713771,153.52418788103762,154.1336898533191,90.97281670531052,0,1,Low
